house,73.00746960827033,33.67730957882185,0
house,73.0111217951459,33.683115311321075,0
house,73.01693890283184,33.68154101544528,0
house,73.00637932923514,33.6760527988752,0
house,73.01541735650807,33.68008160939779,0
house,73.00566478888052,33.67782339962309,0
house,73.00941615280566,33.67962237891168,0
house,73.00775481757645,33.67656004438175,0
house,73.00650688337127,33.679468796046926,0
house,73.00811102579354,33.678774475966094,0
house,73.01571147072019,33.68089289106232,0
house,73.01430079803836,33.681640192583025,0
house,73.0129287050069,33.68530501389957,0
house,73.01104341549521,33.68362123823908,0
house,73.01141219940286,33.68425220401855,0
house,73.00942912473522,33.67717951569049,0
house,73.01172800810964,33.675903038363806,0
house,73.01718941938599,33.68269568978075,0
house,73.013263941636,33.684469243879626,0
house,73.00780541400681,33.6765499516901,0
house,73.01228251004312,33.677220057684195,0
house,73.00579269190091,33.67810750220231,0
house,73.00642815865993,33.67770172712873,0
house,73.01173638306422,33.681151465324035,0
house,73.01763819115024,33.68193490024719,0
house,73.01480031781566,33.68447132230832,0
house,73.00923303012478,33.675523500643244,0
house,73.00835106317238,33.67381976845595,0
house,73.01151905348081,33.67528773911155,0
house,73.01061450350451,33.684026883023876,0
house,73.00941396387248,33.680804933726264,0
house,73.01198760110957,33.68377310424396,0
house,73.0137981234317,33.682344161658285,0
house,73.00501587784858,33.680175224841605,0
house,73.01407839295922,33.67754178698982,0
house,73.00850059384709,33.67896845409367,0
house,73.01084546116891,33.68415635882742,0
house,73.009381130916,33.67611191530344,0
house,73.01056341339378,33.67547132029556,0
house,73.00799922058353,33.68195233725619,0
house,73.01369977097353,33.684900864614264,0
house,73.01391647063241,33.676970242477786,0
house,73.01407930702041,33.68176087135191,0
house,73.01509242386716,33.67937547840623,0
house,73.01384454063837,33.67751251621968,0
house,73.01402924834905,33.682171776532336,0
house,73.01184859234027,33.676908446352485,0
house,73.01202866533409,33.677286949591085,0
house,73.01333398505041,33.67674628497165,0
house,73.00819267304068,33.674217822526735,0
house,73.00513939024214,33.67877093315255,0
house,73.00756901882981,33.6774571208063,0
house,73.01034642389357,33.680980247163006,0
house,73.0177356932265,33.68123614677532,0
house,73.01159951402161,33.67535719591456,0
house,73.00983298138252,33.677505095827144,0
house,73.01174355193932,33.682623093260354,0
house,73.01621681901996,33.68316282197139,0
house,73.00715575926951,33.677437374652854,0
house,73.01557591808516,33.68220561755398,0
house,73.00655820924756,33.67616459967777,0
house,73.0138625455676,33.67958160104319,0
house,73.01295020032646,33.676513729667136,0
house,73.00914928971608,33.67600033459657,0
house,73.00885833118416,33.67552850826742,0
house,73.01560277559443,33.68160388753399,0
house,73.0075787072749,33.6793760570415,0
house,73.01006065647195,33.67838132654574,0
house,73.01426179559546,33.678701326281,0
house,73.01585469065955,33.67824471818909,0
house,73.01161698712235,33.68089473096492,0
house,73.0070150385015,33.677113551429294,0
house,73.00978709882983,33.67849411064789,0
house,73.01368247818988,33.678537831247944,0
house,73.01081943969999,33.675640398591305,0
house,73.00550711799414,33.680737150153846,0
house,73.0049702770968,33.68053175371241,0
house,73.00573723899892,33.67821043376571,0
house,73.01731133401113,33.682213356769445,0
house,73.01587757207335,33.68038482633778,0
house,73.01088949635322,33.68318108916105,0
house,73.01571872305205,33.67902175419062,0
house,73.01007313576035,33.67853684263392,0
house,73.0144745061843,33.67850801430425,0
house,73.01249697689431,33.684096378862684,0
house,73.00515182224991,33.68032973837588,0
house,73.00612633401374,33.680398212844764,0
house,73.00359906370385,33.68005322517838,0
house,73.00654303536432,33.6817341556964,0
house,73.01242745205815,33.68328443518814,0
house,73.00574988959548,33.67807137040027,0
house,73.01161360229605,33.6789318392514,0
house,73.01028950375262,33.67718726556544,0
house,73.01176627751042,33.68387727124912,0
house,73.01326442149286,33.6842497149054,0
house,73.0092143068145,33.675776779375894,0
house,73.00970532948823,33.67780010628695,0
house,73.01293647601881,33.682033080637545,0
house,73.00923763052123,33.67411108086693,0
house,73.00970857241458,33.67905862793822,0
house,73.01523916864633,33.67980347314644,0
house,73.01708556174644,33.68240383314157,0
house,73.01375854778584,33.67661563996347,0
house,73.01450827434581,33.68290557550048,0
house,73.01369165002588,33.6764115494253,0
house,73.01035044681755,33.677717913758244,0
house,73.0143231885481,33.68104200481913,0
house,73.01299893770941,33.68315039443637,0
house,73.01377951227806,33.68156696388127,0
house,73.01734024992332,33.68202817461611,0
house,73.00663427757469,33.67855160026516,0
house,73.01249297434764,33.68499008544964,0
house,73.01028986019251,33.67828753732946,0
house,73.00838314532831,33.681184124514424,0
house,73.00538188360004,33.67741495824327,0
house,73.01573433387391,33.67835725639655,0
house,73.00874774002014,33.67967504632882,0
house,73.01383456107965,33.67856368852455,0
house,73.01793645200543,33.68082064236858,0
house,73.00995611227236,33.67801941857621,0
house,73.01193291987634,33.675765919951765,0
house,73.01107350747317,33.67668265075248,0
house,73.00361806334112,33.68013039467353,0
house,73.00977972508926,33.68225759791643,0
house,73.00523417775331,33.68047407502851,0
house,73.00552516572402,33.68039261780242,0
house,73.01374062030996,33.68436524767749,0
house,73.01352100325144,33.67833109578125,0
house,73.0067373007855,33.680408996737704,0
house,73.01016414791695,33.674979875992946,0
house,73.01827963304774,33.68098486773312,0
house,73.00967556494622,33.67952419890631,0
house,73.01189160060463,33.678825188572844,0
house,73.00532530199649,33.681001892897115,0
house,73.0068903048525,33.68057967525243,0
house,73.00694166885387,33.67594441006671,0
house,73.011203826481,33.683627505473126,0
house,73.01292993707119,33.678593678687946,0
house,73.01461024262348,33.68446141292952,0
house,73.00738250819755,33.68071583717291,0
house,73.0106813866576,33.677216987580444,0
house,73.01089579721099,33.681696728632694,0
house,73.00761516867162,33.67743050380051,0
house,73.01275382122263,33.68477608932086,0
house,73.01111951325453,33.68186288524764,0
house,73.01193195660095,33.681068834093324,0
house,73.00959462943567,33.6807797265798,0
house,73.01214139026048,33.68447879994216,0
house,73.01084893445666,33.675975072855586,0
house,73.0129995195942,33.683688566858265,0
house,73.00894339909523,33.67506817601576,0
house,73.01464871462603,33.682635334794014,0
house,73.01562667345883,33.67866243619227,0
house,73.00751261947184,33.676150869695505,0
house,73.00662059138821,33.6814516408006,0
house,73.01512474835828,33.677595715953004,0
house,73.00860977845655,33.67506649579633,0
house,73.01028535724815,33.676611992314484,0
house,73.00876805000465,33.68293090958531,0
house,73.007308577162,33.681048737650066,0
house,73.01479261245008,33.68438984427484,0
house,73.01705692447679,33.68226279284861,0
house,73.0105211277398,33.67541716202884,0
house,73.01000451646262,33.67586904522849,0
house,73.01083109793952,33.67956823989922,0
house,73.0158892257527,33.68376803894039,0
house,73.00453367746277,33.6801593265045,0
house,73.01591409566215,33.680281300080374,0
house,73.00626823336744,33.6770924229484,0
house,73.01681257264737,33.682057759136626,0
house,73.00603932619156,33.681206724951885,0
house,73.01706886166221,33.682697275744545,0
house,73.0166672525719,33.68083012688496,0
house,73.00700692003859,33.67726815270938,0
house,73.00548014426944,33.678433940070384,0
house,73.01241853737466,33.68328619313617,0
house,73.00911265123952,33.67827781857763,0
house,73.01289903749237,33.683393375321984,0
house,73.00512787739414,33.68107118096193,0
house,73.00994801388791,33.682191085187306,0
house,73.01561685987153,33.68402141498529,0
house,73.01064721312302,33.68325700175787,0
house,73.00653109592092,33.675954341372496,0
house,73.00488945849888,33.67949085223937,0
house,73.01024446306569,33.68156935471333,0
house,73.01053325594457,33.675026462950456,0
house,73.00646711920895,33.67727910895657,0
house,73.0180669959705,33.68162633438289,0
house,73.00680446964627,33.676078686468394,0
house,73.00471820163169,33.68083853466784,0
house,73.00935927803795,33.68073758413415,0
house,73.00945289137438,33.677478716485375,0
house,73.00930696049332,33.67661645206957,0
house,73.01467355045378,33.680652498363926,0
house,73.0055947858081,33.680608151755315,0
house,73.01682965792531,33.682258985607284,0
house,73.0103562199512,33.680192279972175,0
house,73.00781070433743,33.6766927515402,0
house,73.01038414915399,33.675983796947314,0
house,73.01130732614234,33.67516139411551,0
house,73.00553263537066,33.67864864130094,0
house,73.01155528582007,33.6825568743255,0
house,73.01081491384599,33.675541944215645,0
house,73.00922563096623,33.68313883634273,0
house,73.01351262045897,33.67713530035799,0
house,73.00676883372694,33.67899942144887,0
house,73.01180747366718,33.67887390704477,0
house,73.00857041619373,33.680776668751925,0
house,73.01593737035931,33.68392634000093,0
house,73.00734866676942,33.67747242933432,0
house,73.00735312553562,33.681129346312105,0
house,73.01040915128006,33.675420266448945,0
house,73.00991427162063,33.6796033528341,0
house,73.0067312663352,33.676221986007484,0
house,73.01467431094565,33.679012833983286,0
house,73.01556105986242,33.684445233369274,0
house,73.01107938579108,33.6781568565007,0
house,73.01533040550366,33.681249918287456,0
house,73.00532439406818,33.68049700536564,0
house,73.01665888541649,33.68320168598343,0
house,73.00930733435031,33.67569808968947,0
house,73.0101110665738,33.67894624521046,0
house,73.0095161728743,33.677108666268566,0
house,73.01299416033382,33.68331259268344,0
house,73.0062104256868,33.67746937654914,0
house,73.01508745181638,33.68423300294154,0
house,73.00622605890524,33.676921427763546,0
house,73.00746142015697,33.67495411425631,0
house,73.01489385209631,33.68417444288623,0
